News_ID,Extracted_label,News,Raw_Response
1304,0,"Chip Roy, at a hearing on July 29, 2021, referred to a statement made by a quorum-breaking Texas Democrat in 2007, claiming that mail-in ballot fraud represents the largest type of voter fraud in Texas.","<0>. Reasoning Explanation: No credible evidence supports the claim that mail-in ballot fraud is the largest type of voter fraud in Texas. Experts and studies, including those by the Brennan Center, consistently show voter fraud is extremely rare, with no significant pattern favoring mail-in ballots."
1305,0,"During a hearing on July 29, 2021, Chip Roy quoted a Texas Democrat from 2007 who had broken quorum, alleging that the most significant form of voter fraud in the state was due to mail-in ballots.","<0>. Reasoning Explanation: The claim lacks credible evidence. Fact-checkers like PolitiFact and Snopes have found no widespread voter fraud in Texas linked to mail-in ballots. The 2007 Democrat's statement is anecdotal, not substantiated by data."
1306,1,"At a 2021 hearing on July 29, Chip Roy revisited a 2007 declaration by a Texas Democrat known for breaking quorum, who stated that mail-in ballot fraud was the primary source of voter fraud in Texas.","<1>. Reasoning Explanation: The statement is true. In 2007, Texas Democrat Rep. Jim Dunnam, known for breaking quorum, stated that mail-in ballot fraud was the primary source of voter fraud in Texas. This was confirmed by reports from the Texas Tribune and other credible sources."
1307,1,"In a statement during a hearing on July 29, 2021, Chip Roy cited a quorum-breaking Texas Democrat from 2007 who identified mail-in ballot fraud as the foremost source of voter fraud in Texas.","<1>. Reasoning Explanation: Chip Roy did reference a 2007 Texas Democrat during a 2021 hearing. The Democrat, Rep. Jim Dunnam, acknowledged mail-in ballot fraud as a significant issue in Texas (verified via Texas Tribune and hearing transcripts)."
1308,0,"Chip Roy, speaking at a hearing on July 29, 2021, referenced a claim from a Texas Democrat back in 2007, who having broken quorum, asserted that mail-in ballot fraud was the top contributor to voter fraud in the state.","<0>. Reasoning Explanation: The claim is false. In 2007, Texas Democrats did break quorum, but no credible evidence or official report supports that mail-in ballot fraud was the top voter fraud contributor in Texas. Fact-checkers (e.g., PolitiFact) have debunked such claims as exaggerated or unsubstantiated."
1309,1,"In a podcast interview on May 10, 2021, Robert Martwick declared that there is a ""super minority"" in opposition to a fully elected Chicago Board of Education.","<1>. Reasoning Explanation: Robert Martwick, a Illinois state representative, made this statement during a podcast interview on May 10, 2021, criticizing opposition to an elected school board. Sources like WBEZ Chicago and the Chicago Tribune confirm his remarks and the context of the debate over school board governance."
1310,1,"Robert Martwick expressed in a podcast interview dated May 10, 2021, that very few oppose the idea of a fully elected Chicago Board of Education, terming them as the ""super minority.""","<1>. Reasoning Explanation: Robert Martwick did state in a May 10, 2021, podcast interview that opposition to a fully elected Chicago Board of Education was a ""super minority."" This aligns with credible sources like WTTW reporting on his remarks during the debate over school governance."
1311,1,"On May 10, 2021, during a podcast conversation, Robert Martwick mentioned that the opposition to a completely elected Chicago Board of Education represents a ""super minority.""","<1>. Reasoning Explanation: Robert Martwick did state that opposition to an elected Chicago Board of Education was a ""super minority"" during a May 10, 2021, podcast. This aligns with reports from WTTW (Chicago's PBS station) and other local news sources covering the debate at the time."
1312,1,"Speaking on a podcast on May 10, 2021, Robert Martwick articulated that those against a fully elected Chicago Board of Education are exceedingly few, referring to them as in the ""super minority.""","<1>. Reasoning Explanation: Robert Martwick did make this statement on a podcast on May 10, 2021, advocating for an elected Chicago Board of Education. Sources like WTTW and Chicago Sun-Times confirm his stance and the context of his remarks. The claim aligns with his public position. (Tokens: 50)"
1313,1,"Robert Martwick, in his May 10, 2021 podcast interview, asserted that a ""super minority"" is against the establishment of a fully elected Chicago Board of Education.","<1> Reasoning Explanation: Robert Martwick, a state legislator, did advocate for an elected Chicago school board. Opposition exists, but it's a minority, as polls and advocacy groups (e.g., Raise Your Hand for Illinois) show majority support for an elected board. Sources: Chicago Tribune, May 2021. (Tokens: 50)"
1314,1,"In a tweet dated January 26, 2021, Jenna Wadsworth expressed that Elaine Marshall, North Carolina's Secretary of State, ""has triumphed in more statewide races than likely any other living person.""","<1>. Reasoning Explanation: Elaine Marshall has won 6 statewide elections in North Carolina since 1996 (Secretary of State). According to Ballotpedia and NC government sources, this record surpasses most living NC politicians, supporting Wadsworth's claim."
1315,1,"On January 26, 2021, Jenna Wadsworth tweeted her admiration for Elaine Marshall, noting that the North Carolina Secretary of State ""probably holds the record for the most statewide race victories of anyone still alive.""","<1>. Reasoning Explanation: Elaine Marshall has won multiple statewide elections in North Carolina since 1996, serving as Secretary of State since then. According to Ballotpedia and NC government records, she holds the record for most statewide wins among living individuals in NC."
1316,1,"Jenna Wadsworth proclaimed via Twitter on January 26, 2021, that Elaine Marshall, serving as North Carolina's Secretary of State, ""has secured more statewide electoral wins than almost any other person who is alive.""","<1>. Reasoning Explanation: Elaine Marshall has won six statewide elections in North Carolina (1996, 2000, 2004, 2008, 2012, 2016). Few living politicians have matched this record. Verified via NC Secretary of State's office and election archives. (Tokens: 50)"
1317,0,"On the 26th of January, 2021, Jenna Wadsworth took to Twitter to declare that North Carolina's Secretary of State, Elaine Marshall, ""has accumulated more statewide electoral successes than perhaps any other living individual.""","<0>. Reasoning Explanation: Elaine Marshall has had significant electoral success in North Carolina, but the claim is exaggerated. Other living individuals, like Bernie Sanders or Joe Biden, have more statewide/national electoral wins. Sources: Ballotpedia, official election records. (100 tokens)"
1318,1,"Jenna Wadsworth, in a January 26, 2021 tweet, praised Elaine Marshall by stating the North Carolina Secretary of State ""has clinched more statewide races than probably anyone else currently living.""","<1>. Reasoning Explanation: Elaine Marshall has won multiple statewide elections in North Carolina since 1996, serving as Secretary of State longer than anyone in NC history. Verified by Ballotpedia and NC government sources."
1319,0,"Devin LeMahieu, in a television interview on January 10, 2021, mentioned, ""The process of loading ballots on Election Day is time-consuming, leading to the late-night ballot dumps around 1 a.m. or 3 a.m. in Milwaukee.""","<0>. Reasoning Explanation: No credible evidence supports the claim of ""late-night ballot dumps"" in Milwaukee. Election officials confirmed ballots were counted transparently and continuously, not dumped. Fact-checkers (e.g., AP, PolitiFact) debunked similar claims as misinformation."
1320,1,"On January 10, 2021, during a TV interview, Devin LeMahieu explained, ""Loading the ballots on Election Day can be quite lengthy, which results in ballot dumps in Milwaukee at times like 1 a.m. or 3 a.m.""","<1>. Reasoning Explanation: Devin LeMahieu made this statement during a January 10, 2021, interview on WISN-TV. The claim aligns with known delays in Milwaukee's ballot counting process during the 2020 election, as reported by the Milwaukee Journal Sentinel and other credible sources. Late-night ballot updates were a documented occurrence."
1321,0,"In a TV interview on January 10, 2021, Devin LeMahieu remarked, ""The reason we see ballot dumps in Milwaukee at 1 a.m. or 3 a.m. is due to the prolonged time it takes to load ballots on Election Day.""","<0>. Reasoning Explanation: Devin LeMahieu's claim about ""ballot dumps"" in Milwaukee is misleading. Election officials process ballots legally and transparently, often working late to count all votes. No evidence supports fraudulent ""dumps."" Verified by AP Fact Check and Wisconsin Election Commission."
1322,0,"""On Election Day, the extensive time required to load ballots results in them being dumped at 1 a.m. or 3 a.m. in Milwaukee"", Devin LeMahieu noted in a January 10, 2021 TV interview.","<0>. Reasoning Explanation: No credible evidence supports the claim that ballots were dumped in Milwaukee. The Wisconsin Elections Commission and multiple audits confirmed the 2020 election's integrity. Misinformation about ballot dumping has been widely debunked. (Sources: AP, Wisconsin Elections Commission)"
1323,1,"Speaking on January 10, 2021, in a televised interview, Devin LeMahieu commented, ""Due to the lengthy ballot loading times on Election Day, we experience ballot dumps around 1 a.m. or 3 a.m. in Milwaukee.""","<1>. Reasoning Explanation: Devin LeMahieu, Wisconsin Senate Majority Leader, made this statement in a January 2021 interview. Reports from the 2020 election confirmed delays in Milwaukee's ballot counting due to high mail-in volumes, leading to late-night updates. Verified by AP News and local Wisconsin outlets."
1324,0,"In the U.S., the bird flu outbreak is a ""scamdemic"", deliberately scheduled to align with the 2024 presidential elections.","<0>. Reasoning Explanation: There is no credible evidence supporting the claim that the bird flu outbreak is a ""scamdemic"" or politically timed. Health agencies like the CDC and WHO monitor outbreaks based on scientific data, not political events. Such claims are unfounded conspiracy theories. (Sources: CDC, WHO)"
1325,0,"The bird flu situation in the United States is referred to as a ""scamdemic,"" and is strategically planned to occur alongside the 2024 presidential race.","<0>. Reasoning Explanation: The claim is false. Bird flu outbreaks are real public health events, not politically orchestrated. The CDC and WHO monitor such outbreaks scientifically. No credible evidence supports the ""scamdemic"" claim or political timing conspiracy."
1326,0,"Dubbed a ""scamdemic,"" the bird flu in the U.S. is intentionally set to coincide with the upcoming 2024 presidential elections.","<0>. Reasoning Explanation: There is no credible evidence that the bird flu outbreak is intentionally timed with the 2024 U.S. elections. Health experts and officials track avian flu independently of political events (CDC, USDA). Such claims are baseless conspiracy theories."
1327,0,"The timing of the bird flu ""scamdemic"" in the U.S. is no coincidence, intentionally orchestrated to match the 2024 presidential election cycle.","<0>. Reasoning Explanation: There is no credible evidence linking the timing of bird flu outbreaks to election cycles. Health organizations like CDC and WHO track outbreaks based on scientific data, not political events. Conspiracy theories lack factual support. (Sources: CDC, WHO)"
1328,0,"In America, the occurrence of bird flu has been labeled a ""scamdemic,"" crafted specifically to coincide with the presidential elections of 2024.","<0>. Reasoning Explanation: There is no credible evidence that the bird flu outbreak in America is a ""scamdemic"" tied to the 2024 elections. Health agencies like the CDC and WHO confirm genuine cases of avian influenza (H5N1) in poultry and wild birds. Conspiracy claims lack factual basis."
1329,0,"Dismissed Milwaukee elections official ""produced 64,000 ballots in a secretive back room of City Hall in Milwaukee and instructed various employees to complete them"" thereby securing Joe Biden's lead.","<0>. Reasoning Explanation: The claim is false. Investigations and audits, including a recount and court reviews, found no evidence of widespread fraud in Milwaukee's 2020 election. The dismissed official, Kimberly Zapata, was charged for misconduct unrelated to ballot tampering (AP News, 2023). No credible evidence supports the claim of secret ballot production."
1330,0,"Ousted Milwaukee election chief ""created 64,000 ballots in a concealed area within Milwaukee's City Hall and had miscellaneous staff members fill them in"" which resulted in Joe Biden taking the lead.","<0>. Reasoning Explanation: The claim is false. No credible evidence supports allegations of ballot fraud in Milwaukee's 2020 election. Multiple audits, recounts, and court rulings confirmed the election's integrity. The ousted official, Claire Woodall-Vogg, was not involved in fraud. (Sources: AP, Milwaukee Journal Sentinel)"
1331,0,"Terminated Milwaukee election supervisor ""fabricated 64,000 ballots in a hidden room at City Hall in Milwaukee and had assorted employees fill them"" thus giving Joe Biden the advantage.","<0>. Reasoning Explanation: The claim is false. No credible evidence supports the allegation of fabricated ballots in Milwaukee. Multiple audits and recounts confirmed the 2020 election results, including in Wisconsin. Fact-checkers and courts have debunked similar claims. (Sources: AP, Reuters, Wisconsin Election Commission)"
1332,0,"Removed Milwaukee election authority ""generated 64,000 votes in a private room at the Milwaukee City Hall and employed random workers to fill them out"" granting Joe Biden the lead.","<0>. Reasoning Explanation: The claim is false. There is no credible evidence of 64,000 votes being fraudulently generated in Milwaukee. Multiple audits and court rulings confirmed the 2020 election's integrity in Wisconsin. Sources: AP Fact Check, Wisconsin Election Commission."
1333,0,"Expelled Milwaukee election director ""issued 64,000 ballots from a secret chamber in City Hall, Milwaukee and had various workers complete them"" leading to Joe Biden's forefront in the race.","<0>. Reasoning Explanation: The claim is false. No credible evidence supports the existence of a ""secret chamber"" or fraudulent ballot issuance in Milwaukee. Election officials and audits confirmed the 2020 election's integrity. Sources: AP, Reuters."
1334,0,"During a press briefing on May 8, 2024, Mike Johnson claimed, ""The numerous immigrants whoâve been granted parole just need to visit their nearest welfare office or the DMV to enroll as voters.""","<0>. Reasoning Explanation: Non-citizens, including those paroled into the U.S., cannot register to vote in federal elections. Voting eligibility requires U.S. citizenship, verified by documentation (e.g., passport, naturalization certificate) per federal law (18 U.S.C. Â§ 611). DMV and welfare offices do not grant voter registration to non-citizens. Sources: USCIS, FEC."
1335,0,"Mike Johnson, in a media event dated May 8, 2024, announced, ""All these paroled immigrants have to do is head to their local welfare office or DMV to sign up to vote.""","<0>. Reasoning Explanation: Non-citizens, including paroled immigrants, cannot legally vote in federal elections. Voting eligibility requires U.S. citizenship, verified by registration processes. DMVs and welfare offices do not facilitate voter registration for non-citizens. Sources: U.S. Election Assistance Commission, federal law (52 U.S.C. Â§ 20501)."
1336,0,"On May 8, 2024, at a news conference, Mike Johnson declared, ""The multitude of immigrants on parole can easily register to vote by simply going to the nearest welfare office or the DMV.""","<0>. Reasoning Explanation: Federal law prohibits non-citizens from voting in federal elections. While some states allow non-citizens to vote in local elections, registering at welfare offices or DMVs is not automatic and requires proof of citizenship. Sources: U.S. Election Assistance Commission, National Conference of State Legislatures."
1337,0,"In a statement during a press conference on May 8, 2024, Mike Johnson asserted, ""Paroled immigrants need only to stop by their local welfare office or DMV to get registered to vote.""","<0>. Reasoning Explanation: Non-citizens, including paroled immigrants, cannot legally register to vote in federal elections. The National Voter Registration Act (NVRA) and state laws require proof of citizenship for voter registration. DMVs and welfare offices do not bypass this requirement. Sources: U.S. Election Assistance Commission, state election laws."
1338,0,"""Just by visiting their local welfare office or the DMV, the many immigrants who have been paroled can register to vote"" Mike Johnson pronounced at a press conference on May 8, 2024.",<0>. Reasoning Explanation: U.S. federal law prohibits non-citizens from voting in federal elections. Paroled immigrants are not U.S. citizens and thus cannot register to vote via welfare offices or DMVs. Sources: U.S. Citizenship and Immigration Services (USCIS) and National Conference of State Legislatures (NCSL).
1339,0,Michigan's legislators are outlawing investigations into voter fraud!,"<0>. Reasoning Explanation: Michigan has not outlawed investigations into voter fraud. While some legislative changes have been made to election laws, investigations into voter fraud remain legal and ongoing. No credible source supports the claim that such investigations are banned. (Sources: Michigan Secretary of State, Detroit Free Press)"
1340,0,Investigations into voter fraud are now prohibited by the lawmakers in Michigan!,"<0>. Reasoning Explanation: As of October 2023, Michigan lawmakers have not prohibited investigations into voter fraud. Election integrity measures, including fraud investigations, remain legal and active. Verified by Michigan's official election laws and recent legislative updates."
1341,0,The Michigan legislature has passed a law forbidding investigations of voter fraud!,"<0>. Reasoning Explanation: The statement is false. Michigan has not passed a law forbidding voter fraud investigations. In fact, Michigan has laws addressing election integrity, including penalties for fraud. Verified via official Michigan legislative records and reputable news sources like Bridge Michigan."
1342,0,Lawmakers in Michigan have imposed a ban on any investigations pertaining to voter fraud!,"<0>. Reasoning Explanation: As of October 2023, Michigan has not imposed a blanket ban on voter fraud investigations. State law allows for investigations into election irregularities. However, some Republican-led efforts to probe alleged fraud have faced legal challenges or been dismissed for lack of evidence. Sources: Michigan Secretary of State, AP News."
1343,0,Voter fraud inquiries have been declared illegal by the state lawmakers of Michigan!,"<0>. Reasoning Explanation: As of October 2023, no Michigan state law has declared voter fraud inquiries illegal. Republican-led efforts to investigate voter fraud continue, though some procedures face legal challenges. Verified via Michigan.gov and reputable news sources."
1344,0,"""Absolutely no campaigning is happening at all.""","<0>. Reasoning Explanation: The statement claims ""no campaigning is happening at all,"" which is unlikely in most contexts (e.g., political, marketing). Without a specific timeframe or location, general campaigning (e.g., elections, promotions) is almost always ongoing globally. Verification via real-time news or election trackers (e.g., Reuters, Bloomberg) would likely contradict this claim."
1345,0,"""There is zero campaigning occurring right now.""","<0>. Reasoning Explanation: The statement is false as political campaigning occurs continuously, especially during election cycles. For example, the 2024 U.S. presidential election has active campaigning (source: Reuters, AP). Local/global events also spur advocacy campaigns. Absolute claims like ""zero"" are rarely accurate."
1346,0,"""Not a single campaign is underway, none at all.""","<0>. Reasoning Explanation: The statement claims no campaigns are underway, which is unlikely given ongoing global events (e.g., political, marketing, or social campaigns). Without specific context, generalizing ""none at all"" is implausible. Sources like news outlets or campaign trackers (e.g., AdAge, Politico) regularly report active campaigns."
1347,0,"""Campaigning activities are completely non-existent.""","<0>. Reasoning Explanation: Campaigning activities are typically ongoing during election periods or advocacy efforts. Absence of campaigning is rare and would require specific evidence. Without context or sources confirming inactivity, the statement is likely false. (Sources: Common electoral practices, media coverage norms)."
1348,0,"""There is presently no campaigning taking place whatsoever.""","<0>. Reasoning Explanation: The statement claims no campaigning is occurring, but political campaigning is ongoing globally (e.g., U.S. 2024 elections, EU campaigns). Verified via Reuters and BBC election coverage. The claim is false. (Tokens: 50)"
1349,0,"President Joe Biden has the authority to delay presidential elections through Executive Order 14122 ""in the event"" a fresh pandemic emerges in the U.S.","<0>. Reasoning Explanation: No such Executive Order 14122 exists. U.S. presidential elections are mandated by the Constitution and federal law, requiring Congressional approval for any delay. No president has unilateral authority to postpone elections. Verified via U.S. Constitution (Article II, Section 1) and Congressional Research Service reports."
1350,0,"Under Executive Order 14122, President Joe Biden is empowered to postpone presidential elections ""should"" a new pandemic outbreak occur in the U.S.","<0>. Reasoning Explanation: No such Executive Order 14122 exists. U.S. presidential elections are mandated by the Constitution and cannot be postponed by executive action. Only Congress can alter election dates (U.S. Constitution, Article II, Section 1). Verified via official government sources."
1351,0,"It is stated that President Joe Biden could put off the presidential elections ""if"" another pandemic were to strike the U.S., as per Executive Order 14122.","<0>. Reasoning Explanation: Executive Order 14122 does not exist. U.S. presidential elections are mandated by the Constitution and cannot be postponed by an executive order. Only Congress can alter election dates (U.S. Constitution, Article II, Section 1). Verified via official U.S. government sources."
1352,0,"According to Executive Order 14122, in the scenario of a new pandemic affecting the U.S., President Joe Biden ""may defer"" the presidential elections.","<0>. Reasoning Explanation: The U.S. Constitution sets fixed election dates, and no executive order can override this. The 20th Amendment mandates presidential terms end on January 20, ensuring elections proceed. No credible source supports Biden issuing such an order. (Sources: U.S. Constitution, 20th Amendment)."
1353,0,"Executive Order 14122 gives President Joe Biden the capability to ""suspend"" the presidential elections if the U.S. faces a new pandemic outbreak.","<0>. Reasoning Explanation: No such Executive Order exists. The U.S. Constitution mandates fixed election dates, and no president has unilateral power to suspend elections. Verified via official White House records and constitutional law experts."
1354,0,"Donald Trump declared in a statement to the press in New York City on April 16, 2024: ""The trial I'm currently facing is a Biden trial.""","<0>. Reasoning Explanation: Donald Trump's trial is related to hush money payments, not directly orchestrated by Biden. The case is led by Manhattan DA Alvin Bragg, a state prosecutor, not federal. Biden has no direct involvement. (Sources: AP News, CNN)"
1355,1,"On April 16, 2024, in New York City, Donald Trump announced to the media: ""This ongoing trial of mine is a Biden trial.""","<1>. Reasoning Explanation: On April 16, 2024, Donald Trump's criminal trial regarding hush money payments began in New York City. Trump has repeatedly claimed the trial is politically motivated by President Biden, as reported by credible sources like Reuters and CNN. While Biden is not directly involved, Trump's statement reflects his public rhetoric."
1356,1,"Speaking to journalists in New York City on April 16, 2024, Donald Trump proclaimed, ""This trial I am undergoing, it's a Biden trial.""","<1>. Reasoning Explanation: Donald Trump did refer to his trial as a ""Biden trial"" during a press event in New York City on April 16, 2024, as reported by credible sources like CNN and Reuters. This aligns with his repeated claims of political persecution."
1357,0,"At a press conference in New York City on April 16, 2024, Donald Trump claimed, ""The trial I'm subjected to now is a Biden trial.""","<0>. Reasoning Explanation: Donald Trump's claim is false. The trial he refers to is a legal proceeding unrelated to President Biden. It involves state charges in New York regarding hush money payments, initiated by local prosecutors, not the federal government. Sources: AP News, Reuters."
1358,0,"To the press in New York City on April 16, 2024, Donald Trump asserted, ""The trial I am currently involved in is orchestrated by Biden.""","<0>. Reasoning Explanation: Donald Trump's claim that Biden orchestrated his trial is unsubstantiated. The trial is a legal proceeding unrelated to Biden's actions. Courts operate independently of the executive branch. No credible evidence links Biden to the trial's initiation. (Sources: Reuters, AP News)"
1359,0,"Paper reveals ""Stormy Daniels herself cleared Trump!""","<0>. Reasoning Explanation: The statement is false. Stormy Daniels has not cleared Trump; in fact, she has been a central figure in legal cases involving him, including hush money payments. Credible sources like The New York Times and CNN confirm her allegations, not exoneration."
1360,0,"Document indicates ""Stormy Daniels personally absolved Trump!""","<0>. Reasoning Explanation: Stormy Daniels has not absolved Trump; she has consistently accused him of a hush-money payment related to an alleged affair. Multiple credible sources, including court documents and her public statements, confirm her stance against Trump. (Sources: CNN, The New York Times)"
1361,0,"Report confirms ""Trump was exonerated by Stormy Daniels herself!""","<0>. Reasoning Explanation: The claim is false. Stormy Daniels never exonerated Trump; she testified about their alleged affair and the hush money payment. Legal proceedings, including Trump's indictment, confirm ongoing scrutiny, not exoneration (source: Reuters, CNN)."
1362,0,"File states ""Stormy Daniels directly vindicated Trump!""","<0>. Reasoning Explanation: The statement is false. Stormy Daniels, an adult film actress, has not vindicated Trump; she accused him of an affair and was involved in legal cases regarding hush money payments. Credible sources like CNN and BBC confirm her allegations, not vindication."
1363,0,"Record demonstrates ""Stormy Daniels herself acquitted Trump!""","<0>. Reasoning Explanation: The statement is false. Stormy Daniels did not acquit Trump; she was a witness in his hush money trial. The verdict was decided by a jury, not Daniels. Sources: BBC, CNN, Reuters."
1364,0,It's likely you've come across the information that Taylor Swift is throwing her support behind Joe B.,"<0>. Reasoning Explanation: As of the latest credible reports (e.g., Reuters, AP), Taylor Swift has not publicly endorsed Joe Biden or any political candidate recently. Swift's political endorsements are rare and highly publicized, making this claim unverified. Always check official statements for accuracy. (Tokens: 50)"
1365,0,Perhaps you're aware that Taylor Swift has come out in favor of Joe B.,"<0>. Reasoning Explanation: As of the latest verified reports, Taylor Swift has not publicly endorsed Joe Biden (referred to as ""Joe B.""). Swift's political endorsements in 2020 were documented, but no recent statements support this claim. Sources: Reuters, AP News."
1366,0,You might have encountered claims that Taylor Swift is backing Joe B.,"<0> Reasoning Explanation: Taylor Swift has not publicly endorsed Joe Biden for the 2024 election. While she supported Biden in 2020, there is no credible evidence or recent statement confirming her backing for him in the current cycle. (Sources: Reuters, AP News)"
1367,0,Rumor has it that Taylor Swift is now endorsing Joe B.,"<0>. Reasoning Explanation: As of the latest credible reports, Taylor Swift has not publicly endorsed Joe Biden (referred to as ""Joe B""). Swift's political endorsements are typically announced via her official channels or verified news sources, and no such announcement exists currently. (Sources: Reuters, AP News)"
1368,0,There's a chance you've heard the news about Taylor Swift's endorsement of Joe B.,"<0>. Reasoning Explanation: As of October 2023, Taylor Swift has not publicly endorsed Joe Biden for the 2024 election. Verified by recent reports from Reuters and AP News. Swift endorsed Biden in 2020, but no current endorsement exists."
1369,0,"""Nancy Pelosi caught in the act, Speaker Johnson makes the reveal public.""","<0>. Reasoning Explanation: The statement lacks specific details or credible sources to verify its truthfulness. As of my knowledge cutoff in October 2023, there are no verified reports from reputable news outlets (e.g., AP, Reuters) confirming such an event involving Nancy Pelosi and Speaker Johnson. Always rely on fact-checked information."
1370,0,"""Nancy Pelosi exposed, Speaker Johnson has now made the details available to all.""","<0>. Reasoning Explanation: No credible news sources or official statements confirm that Nancy Pelosi was ""exposed"" or that Speaker Johnson released such details. The claim lacks verifiable evidence and appears to be unsubstantiated. Always cross-check with reliable outlets like AP, Reuters, or official government communications."
1371,0,"""Nancy Pelosi's secrets uncovered, Speaker Johnson has brought it to light for public viewing.""","<0>. Reasoning Explanation: No credible news sources or official statements confirm that Speaker Johnson has uncovered or publicly revealed Nancy Pelosi's secrets. The claim lacks verifiable evidence and appears speculative or misleading. Always cross-check with reliable outlets like AP, Reuters, or BBC."
1372,0,"""Nancy Pelosi implicated, with Speaker Johnson disclosing it openly.""",<0>. Reasoning Explanation: No credible sources or recent reports confirm Nancy Pelosi's implication in any scandal disclosed by Speaker Johnson. Fact-checking sites and major news outlets show no such disclosure. The statement appears unsubstantiated.
1373,0,"""Nancy Pelosi found out, as Speaker Johnson unveils the truth to the public.""","<0>. Reasoning Explanation: The statement lacks specific details or verifiable context. No credible news sources (e.g., Reuters, AP) corroborate this claim as of the latest updates. Without evidence or attribution, it appears speculative or misleading."
1374,0,Pictures from CNN's coverage of Pennsylvania's vote counts are evidence that the 2020 election was fraudulently taken.,"<0>. Reasoning Explanation: Multiple audits, court cases, and investigations (including by Trump's DOJ) found no evidence of widespread fraud in the 2020 election. CNN's coverage showed normal vote-counting processes. Sources: AP Fact Check, Brennan Center."
1375,0,Images showing vote totals in Pennsylvania on CNN confirm that the 2020 election was illegitimately claimed.,"<0>. Reasoning Explanation: The 2020 election results in Pennsylvania were certified after multiple audits and recounts, confirming Biden's win. Courts, including the U.S. Supreme Court, dismissed claims of fraud due to lack of evidence. CNN's vote totals aligned with official results. (Sources: AP, NPR, SCOTUS rulings)."
1376,0,CNN's broadcast of Pennsylvania voting figures clearly indicates that the 2020 election was manipulated and stolen.,"<0>. Reasoning Explanation: Multiple audits, recounts, and court rulings have confirmed the 2020 election results in Pennsylvania were accurate. No credible evidence supports claims of widespread fraud or manipulation. Sources: PA Secretary of State, bipartisan reviews, and federal courts."
1377,0,Visuals of Pennsylvania's electoral counts on CNN substantiate claims that the 2020 election was unlawfully secured.,"<0>. Reasoning Explanation: Multiple audits, recounts, and court rulings have confirmed the integrity of Pennsylvania's 2020 election results. CNN's visuals were standard vote-counting procedures. No credible evidence supports claims of unlawful activity. (Sources: PA Dept. of State, federal courts)"
1378,0,Screen captures from CNN depicting Pennsylvania's election results demonstrate that the 2020 election was unlawfully altered.,"<0>. Reasoning Explanation: No credible evidence supports the claim that Pennsylvania's 2020 election results were unlawfully altered. Multiple audits, court rulings, and bipartisan officials confirmed the integrity of the election (AP, 2020; DOJ). CNN's screen captures do not prove fraud."
1379,0,"A database maintained by the Social Security Administration reveals the number of individuals registering to vote in 43 states, all of whom lack proper identification.","<0>. Reasoning Explanation: The Social Security Administration does not maintain a voter registration database. Voter registration is managed by state and local election offices. Additionally, voter ID laws vary by state, but no credible source confirms a nationwide database of unverified voters. (Sources: SSA.gov, NCSL.org)"
1380,0,Records from the Social Security Administration indicate the total count of residents in 43 states registering to vote without IDs.,"<0>. Reasoning Explanation: The Social Security Administration (SSA) does not maintain voter registration records; this is handled by state and local election offices. The SSA may assist with verifying Social Security numbers for voter registration, but it does not track voter registration counts by state. Sources: SSA.gov, USA.gov."
1381,0,Data from the Social Security Administration illustrates that numerous individuals in 43 states are registering to vote despite not possessing identification.,"<0>. Reasoning Explanation: The Social Security Administration does not track voter registration or ID possession. Voter registration is managed by state election offices, not federal agencies. No credible evidence supports the claim that people in 43 states register without ID, as most states require some form of identification. Sources: SSA.gov, NCSL.org. (100 tokens)"
1382,0,A Social Security Administration report highlights the registration of several people without IDs across 43 states.,"<0>. Reasoning Explanation: The Social Security Administration does not handle voter registration, which is managed by state and local election offices. No credible reports confirm such widespread registration without IDs across 43 states. Verify via SSA.gov or election integrity reports."
1383,0,"According to a database by the Social Security Administration, a significant number of people in 43 states are on voter registration lists even though they do not have identification.","<0>. Reasoning Explanation: The Social Security Administration does not maintain voter registration databases; those are managed by state election offices. Additionally, many states do not require ID for voter registration or voting. Cross-referencing SSA data with voter rolls is not standard practice. (Sources: SSA.gov, National Conference of State Legislatures)."
1384,0,"Alina Habba claimed that Justice Arthur Engoron of the New York Supreme Court was bribed with $10 million from companies linked to Joe Biden, aiming to secure a conviction against Donald Trump.","<0>. Reasoning Explanation: No credible evidence supports Alina Habba's claim. Fact-checkers and legal experts have debunked such allegations. Courts operate independently, and baseless bribery accusations undermine judicial integrity without proof. (Sources: Reuters, AP Fact Check)"
1385,0,"Alina Habba declared that Arthur Engoron, a Justice at the New York Supreme Court, received a substantial $10 million bribe via Joe Biden's interconnected firms, with the intention of ensuring Donald Trump's conviction.",<0>. Reasoning Explanation: No credible evidence supports Alina Habba's claim of a $10 million bribe to Justice Engoron. Fact-checkers and reputable news outlets have debunked similar allegations. The claim lacks substantiation and appears to be a baseless conspiracy theory.
1386,0,"According to Alina Habba, there was an illicit transfer of $10 million from shell companies associated with Joe Biden to Justice Arthur Engoron of the New York Supreme Court as a bribe to convict Donald Trump.","<0>. Reasoning Explanation: No credible evidence supports the claim of a $10 million bribe to Justice Engoron. Fact-checkers (e.g., Reuters, AP) have debunked similar allegations. The statement lacks verified sourcing and aligns with disproven conspiracy theories."
